Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-378821,Poco,Poco X6 Pro,2025,635,52705,12,512,Exynos 2400,Tensor G3,Mali-G710 MC10,4597,80,Yes,6.2,1560x3120,144,AMOLED,48,12,4,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,None,194,Black,4.2,2034
PH-727385,Poco,Poco X6,2024,830,68890,8,256,Google Tensor G3,Dimensity 9200+,Adreno 740,4863,45,Yes,6.2,1560x3120,120,AMOLED,108,20,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP54,167,Red,4.2,46774
PH-679085,Poco,Poco F6 Pro,2026,864,71712,16,512,Google Tensor G3,Snapdragon 8 Gen 2,Immortalis-G720,5299,67,Yes,6.7,1560x3120,144,LTPO AMOLED,48,16,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,IP68,163,Gray,4.3,12438
PH-571200,Poco,Poco M6,2025,727,60341,8,512,Exynos 2400,Tensor G3,Adreno 740,5425,67,Yes,6.2,1440x3200,144,AMOLED,64,20,2,4K@120fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP67,202,Graphite,4.4,27728
PH-715595,Poco,Poco F5,2026,756,62748,12,256,Google Tensor G3,Snapdragon 8+ Gen 1,Immortalis-G720,5329,100,Yes,6.2,1440x3200,144,LTPO AMOLED,50,12,3,4K@60fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP52,174,Gold,4.3,34464
PH-303929,Poco,Poco X6 Pro,2026,791,65653,12,256,Snapdragon 8+ Gen 1,Exynos 2400,Immortalis-G720,5167,67,Yes,6.3,1560x3120,120,LTPO AMOLED,64,16,4,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP54,204,Gray,4.5,37799
PH-600951,Poco,Poco F6 Pro,2024,760,63080,8,512,Google Tensor G3,Tensor G3,Adreno 735,5055,80,Yes,6.3,1290x2796,144,AMOLED,64,8,3,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP52,198,Purple,4.3,17765
PH-196205,Poco,Poco X6,2025,637,52871,16,256,MediaTek Dimensity 9200+,Dimensity 9200+,Adreno 735,4591,80,Yes,6.6,1560x3120,144,AMOLED,64,12,4,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,IP67,204,Red,4.3,43247
PH-604054,Poco,Poco F6 Pro,2025,763,63329,8,512,Exynos 2400,Dimensity 9200+,Adreno 740,5120,100,Yes,6.5,1290x2796,120,LTPO AMOLED,64,16,3,4K@120fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Side-mounted,IP54,199,Green,4.7,21244
PH-930259,Poco,Poco M6,2026,872,72376,8,256,MediaTek Dimensity 9200+,Exynos 2400,Xclipse 920,5188,80,Yes,6.5,1440x3200,144,LTPO AMOLED,12,16,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,None,191,Midnight,4.3,18756
PH-643577,Poco,Poco F5,2025,897,74451,16,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Immortalis-G720,5027,45,Yes,6.5,1440x3200,120,OLED,48,16,4,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP52,168,Gold,4.3,327
PH-736326,Poco,Poco M6,2025,971,80593,12,512,Exynos 2400,Snapdragon 8 Gen 2,Adreno 740,4776,100,Yes,6.6,1290x2796,120,OLED,108,8,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,None,IP68,192,Red,4.3,35453
PH-497602,Poco,Poco M6,2026,696,57768,16,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Immortalis-G720,4985,100,Yes,6.1,1560x3120,144,AMOLED,48,8,4,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP68,190,Midnight,4.6,36712
PH-564633,Poco,Poco F5,2026,863,71629,16,512,Snapdragon 8 Gen 2,Tensor G3,Adreno 735,4674,80,Yes,6.6,1440x3200,120,AMOLED,12,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP54,173,White,4.6,27401
PH-909512,Poco,Poco F5,2024,979,81257,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Mali-G710 MC10,4675,45,Yes,6.6,1560x3120,120,AMOLED,50,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP52,196,Silver,4.6,42227
PH-198107,Poco,Poco X6,2024,860,71380,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,4664,45,Yes,6.4,1560x3120,144,OLED,48,8,3,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,None,None,200,Gray,4.7,39527
PH-402923,Poco,Poco X6 Pro,2024,844,70052,16,512,MediaTek Dimensity 9200+,Tensor G3,Adreno 740,4744,80,Yes,6.2,1440x3200,120,AMOLED,12,8,2,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP54,181,Green,4.3,16057
PH-303471,Poco,Poco X6,2025,706,58598,16,256,Exynos 2400,Tensor G3,Mali-G710 MC10,5175,100,Yes,6.5,1290x2796,120,LTPO AMOLED,12,8,2,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,IP67,196,Titanium,4.7,14199
PH-186947,Poco,Poco X6 Pro,2026,868,72044,16,512,Snapdragon 8 Gen 2,Tensor G3,Mali-G710 MC10,5149,80,Yes,6.1,1290x2796,144,AMOLED,50,8,4,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP52,170,Red,4.8,31533
PH-236324,Poco,Poco F5,2024,964,80012,16,256,Snapdragon 8 Gen 2,Dimensity 9200+,Mali-G710 MC10,4935,80,Yes,6.5,1560x3120,144,OLED,48,20,3,8K@30fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP67,181,Blue,4.8,23911
PH-225124,Poco,Poco M6,2024,921,76443,16,256,Exynos 2400,Snapdragon 8+ Gen 1,Mali-G710 MC10,5436,45,Yes,6.1,1560x3120,144,LTPO AMOLED,12,8,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,None,169,Red,4.6,13857
PH-473300,Poco,Poco M6,2026,846,70218,8,512,MediaTek Dimensity 9200+,Tensor G3,Adreno 740,4628,45,Yes,6.7,1440x3200,120,LTPO AMOLED,64,16,4,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP54,162,Green,4.6,10542
PH-278761,Poco,Poco F5,2024,761,63163,12,512,Snapdragon 8+ Gen 1,Exynos 2400,Xclipse 920,5149,100,Yes,6.6,1290x2796,144,OLED,12,12,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP54,182,Red,4.7,6898
PH-265684,Poco,Poco X6,2025,770,63910,12,256,Snapdragon 8+ Gen 1,Tensor G3,Mali-G710 MC10,5122,45,Yes,6.2,1440x3200,120,OLED,48,12,3,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP52,183,Midnight,4.3,34901
PH-178048,Poco,Poco X6 Pro,2025,991,82253,8,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Adreno 740,4701,80,Yes,6.6,1290x2796,144,LTPO AMOLED,64,20,3,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP54,177,Red,4.5,8648
PH-439444,Poco,Poco X6,2024,641,53203,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 740,5472,100,Yes,6.4,1560x3120,120,LTPO AMOLED,48,12,2,8K@30fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP67,195,Titanium,4.6,22007
PH-896055,Poco,Poco F6 Pro,2024,861,71463,16,512,Snapdragon 8 Gen 2,Tensor G3,Mali-G710 MC10,5123,80,Yes,6.5,1560x3120,144,AMOLED,12,20,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Side-mounted,IP67,196,Blue,4.7,34502
PH-298823,Poco,Poco X6,2024,602,49966,16,512,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Adreno 740,5124,45,Yes,6.5,1560x3120,144,AMOLED,50,20,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP52,168,Red,4.8,501
PH-751336,Poco,Poco X6 Pro,2025,889,73787,12,256,Exynos 2400,Exynos 2400,Mali-G710 MC10,4903,45,Yes,6.6,1290x2796,144,LTPO AMOLED,50,8,4,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Under-display,IP52,184,Green,4.4,14327
PH-535229,Poco,Poco X6,2025,912,75696,8,512,Snapdragon 8+ Gen 1,Exynos 2400,Xclipse 920,4568,45,Yes,6.6,1290x2796,120,AMOLED,50,20,3,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,None,IP68,184,Blue,4.5,8878
PH-764130,Poco,Poco X6 Pro,2025,973,80759,12,512,Google Tensor G3,Snapdragon 8+ Gen 1,Xclipse 920,5347,67,Yes,6.4,1440x3200,144,LTPO AMOLED,12,12,2,4K@120fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Side-mounted,IP67,201,Silver,4.3,6034
PH-922377,Poco,Poco F6 Pro,2025,610,50630,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Immortalis-G720,4674,80,Yes,6.8,1290x2796,144,AMOLED,50,8,3,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Rear-mounted,IP52,187,Purple,4.4,9291
PH-478832,Poco,Poco F5,2025,857,71131,16,256,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Adreno 740,5121,45,Yes,6.1,1560x3120,144,LTPO AMOLED,48,20,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,None,IP68,192,Black,4.5,45268
PH-266186,Poco,Poco F5,2024,961,79763,12,512,Snapdragon 8 Gen 2,Exynos 2400,Immortalis-G720,4638,100,Yes,6.4,1560x3120,120,LTPO AMOLED,108,8,3,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6,Rear-mounted,IP67,189,Purple,4.7,45983
PH-584687,Poco,Poco X6 Pro,2024,630,52290,8,256,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Xclipse 920,4850,45,Yes,6.3,1440x3200,144,OLED,48,8,4,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP68,162,Gray,4.8,38996
PH-345046,Poco,Poco X6,2025,811,67313,16,512,Exynos 2400,Exynos 2400,Xclipse 920,4765,45,Yes,6.3,1560x3120,144,OLED,50,20,3,4K@60fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP54,162,Gray,4.6,40677
PH-435423,Poco,Poco X6 Pro,2024,726,60258,16,512,Google Tensor G3,Tensor G3,Mali-G710 MC10,4787,80,Yes,6.4,1290x2796,120,OLED,50,12,4,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,None,IP68,170,Black,4.4,13745
PH-662029,Poco,Poco X6 Pro,2025,916,76028,16,256,Snapdragon 8 Gen 2,Tensor G3,Xclipse 920,5027,80,Yes,6.5,1290x2796,144,AMOLED,108,20,3,4K@60fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP68,177,Gray,4.6,20287
PH-439238,Poco,Poco M6,2024,946,78518,8,256,Snapdragon 8 Gen 2,Tensor G3,Mali-G710 MC10,5418,100,Yes,6.6,1290x2796,144,OLED,12,8,2,4K@60fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 7,None,None,200,Silver,4.5,988
PH-716108,Poco,Poco X6 Pro,2024,714,59262,8,512,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Adreno 735,5233,67,Yes,6.6,1560x3120,144,LTPO AMOLED,12,20,2,8K@30fps,Android,14,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,Side-mounted,IP68,198,Titanium,4.6,49516
PH-712657,Poco,Poco M6,2026,994,82502,8,512,Exynos 2400,Exynos 2400,Xclipse 920,5078,100,Yes,6.5,1290x2796,144,OLED,108,20,2,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,None,None,205,Green,4.4,21123
PH-391459,Poco,Poco X6 Pro,2024,701,58183,16,256,Snapdragon 8 Gen 2,Dimensity 9200+,Adreno 740,4966,80,Yes,6.6,1560x3120,144,LTPO AMOLED,50,8,2,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP52,165,Blue,4.7,16875
PH-921024,Poco,Poco X6 Pro,2024,712,59096,8,512,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Immortalis-G720,4809,80,Yes,6.6,1560x3120,144,OLED,48,8,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP52,199,Black,4.5,8527
PH-553657,Poco,Poco M6,2026,901,74783,12,512,Exynos 2400,Snapdragon 8 Gen 2,Adreno 740,5285,80,Yes,6.6,1560x3120,144,OLED,50,12,3,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,None,IP52,183,Purple,4.4,40898
PH-388500,Poco,Poco F5,2026,962,79846,16,256,Exynos 2400,Snapdragon 8 Gen 2,Adreno 740,4576,45,Yes,6.5,1440x3200,144,AMOLED,12,12,2,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP52,172,Purple,4.5,33661
PH-151313,Poco,Poco M6,2026,955,79265,8,512,Google Tensor G3,Snapdragon 8+ Gen 1,Mali-G710 MC10,5348,45,Yes,6.1,1440x3200,120,LTPO AMOLED,64,12,4,8K@24fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 6E,None,IP67,205,Gold,4.6,33393
PH-489366,Poco,Poco X6 Pro,2026,825,68475,16,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Xclipse 920,4618,80,Yes,6.3,1290x2796,120,LTPO AMOLED,50,8,3,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Under-display,None,163,Graphite,4.3,11752
PH-747294,Poco,Poco X6,2026,808,67064,8,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 735,5459,45,Yes,6.1,1440x3200,144,AMOLED,64,16,3,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP52,179,Purple,4.7,28429
PH-956934,Poco,Poco F6 Pro,2024,608,50464,12,256,Exynos 2400,Dimensity 9200+,Adreno 735,4942,67,Yes,6.7,1290x2796,120,LTPO AMOLED,50,8,4,8K@30fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 6,Under-display,IP68,167,Silver,4.7,7945
PH-327967,Poco,Poco X6,2026,696,57768,16,512,Google Tensor G3,Exynos 2400,Xclipse 920,5278,80,Yes,6.2,1560x3120,144,OLED,48,12,4,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,Under-display,IP54,194,Gold,4.3,25603
PH-416813,Poco,Poco X6,2025,974,80842,16,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Immortalis-G720,4927,67,Yes,6.5,1440x3200,120,AMOLED,50,12,4,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,None,IP54,188,Titanium,4.4,41169
PH-475487,Poco,Poco M6,2024,643,53369,16,512,Exynos 2400,Snapdragon 8+ Gen 1,Xclipse 920,4536,67,Yes,6.4,1560x3120,120,OLED,12,16,2,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Side-mounted,IP68,167,Black,4.4,4383
PH-388053,Poco,Poco F5,2024,946,78518,8,256,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Adreno 740,4823,80,Yes,6.6,1290x2796,144,AMOLED,64,8,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 5,Under-display,IP67,187,Titanium,4.3,30573
PH-621346,Poco,Poco F5,2025,787,65321,16,256,MediaTek Dimensity 9200+,Exynos 2400,Mali-G710 MC10,5411,100,Yes,6.5,1440x3200,120,OLED,48,16,2,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP52,174,Green,4.6,20992
PH-140873,Poco,Poco F6 Pro,2024,685,56855,8,512,MediaTek Dimensity 9200+,Exynos 2400,Adreno 735,4722,45,Yes,6.5,1290x2796,144,AMOLED,48,16,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6,Side-mounted,IP67,163,Graphite,4.4,22817
PH-600120,Poco,Poco X6,2025,877,72791,16,256,MediaTek Dimensity 9200+,Tensor G3,Xclipse 920,5267,45,Yes,6.4,1440x3200,120,OLED,108,16,2,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,Side-mounted,IP67,192,Purple,4.4,29160
PH-182351,Poco,Poco F5,2026,691,57353,8,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 735,4835,100,Yes,6.1,1440x3200,144,OLED,48,12,4,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Side-mounted,None,168,Green,4.5,40385
PH-364801,Poco,Poco M6,2026,868,72044,12,512,Exynos 2400,Dimensity 9200+,Immortalis-G720,5025,67,Yes,6.6,1560x3120,120,AMOLED,48,20,4,4K@120fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP54,186,Black,4.4,40664
PH-741329,Poco,Poco F5,2025,771,63993,16,512,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Mali-G710 MC10,4939,100,Yes,6.2,1560x3120,144,AMOLED,108,8,3,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,IP68,182,Purple,4.3,28599
PH-357617,Poco,Poco M6,2026,800,66400,12,256,Google Tensor G3,Dimensity 9200+,Immortalis-G720,5263,67,Yes,6.3,1290x2796,120,OLED,64,20,3,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,Rear-mounted,IP67,171,Gray,4.7,35499
PH-297664,Poco,Poco F5,2025,753,62499,16,512,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,5476,45,Yes,6.4,1440x3200,120,AMOLED,48,8,4,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,None,IP67,168,Gold,4.2,34965
PH-170676,Poco,Poco F5,2026,823,68309,16,512,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,5248,45,Yes,6.6,1560x3120,120,LTPO AMOLED,108,16,4,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 5,Under-display,IP52,162,Silver,4.7,7558
PH-629335,Poco,Poco F5,2026,709,58847,12,256,Google Tensor G3,Snapdragon 8 Gen 2,Immortalis-G720,5414,100,Yes,6.1,1440x3200,144,AMOLED,108,12,4,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 7,Side-mounted,None,186,Red,4.6,5668
PH-271105,Poco,Poco F6 Pro,2026,833,69139,12,512,Exynos 2400,Exynos 2400,Adreno 740,4843,45,Yes,6.2,1560x3120,120,LTPO AMOLED,12,8,2,4K@60fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 7,None,IP54,164,Titanium,4.3,5130
PH-813341,Poco,Poco X6,2024,965,80095,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Immortalis-G720,5286,67,Yes,6.8,1290x2796,144,OLED,64,12,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 6,None,IP67,171,Graphite,4.5,37957
PH-827355,Poco,Poco F5,2025,923,76609,8,512,Exynos 2400,Snapdragon 8+ Gen 1,Adreno 740,4950,100,Yes,6.7,1560x3120,144,LTPO AMOLED,48,16,3,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,None,IP67,191,Gold,4.2,45714
PH-402280,Poco,Poco M6,2024,709,58847,12,512,MediaTek Dimensity 9200+,Dimensity 9200+,Mali-G710 MC10,5170,80,Yes,6.7,1290x2796,120,AMOLED,64,8,4,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP52,200,Titanium,4.5,43669
PH-226002,Poco,Poco M6,2025,971,80593,16,256,Snapdragon 8 Gen 2,Dimensity 9200+,Xclipse 920,5395,100,Yes,6.1,1560x3120,120,OLED,48,8,3,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,Under-display,IP54,185,White,4.4,33277
PH-239481,Poco,Poco F6 Pro,2024,1756,145748,12,256,Snapdragon 8 Gen 3,Exynos 2500,Immortalis-G925,5783,150,Yes,6.9,1800x3200,120,OLED,64,16,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,None,IP68,182,Gold,4.7,42678
PH-604033,Poco,Poco X6,2026,1076,89308,16,512,Google Tensor G4,Tensor G4,Mali-G715 MC7,5497,80,Yes,6.9,1440x3120,144,AMOLED,48,8,4,8K@24fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Under-display,None,151,Gold,4.5,9421
PH-574900,Poco,Poco F5,2024,1743,144669,24,256,Snapdragon 8 Gen 3,A17 Pro,Apple GPU (5-core),6501,80,Yes,7.0,1440x3120,120,Super AMOLED,48,8,3,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP68,179,Silver,4.4,44968
PH-649072,Poco,Poco X6 Pro,2024,1725,143175,12,1024,Google Tensor G4,Dimensity 9400,Immortalis-G925,5519,150,Yes,6.3,1800x3200,120,AMOLED,48,20,4,8K@30fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Rear-mounted,IP54,176,Graphite,4.5,28258
PH-565651,Poco,Poco F6 Pro,2026,1558,129314,16,512,Google Tensor G4,Snapdragon 8 Gen 3,Apple GPU (6-core),6435,100,Yes,7.0,1440x3200,120,LTPO AMOLED,64,8,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP67,171,Purple,4.8,38481
PH-757930,Poco,Poco X6,2024,1664,138112,24,512,Snapdragon 8 Gen 3,Exynos 2500,Apple GPU (5-core),5157,150,Yes,6.7,1290x2796,120,AMOLED,12,12,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP67,182,Midnight,4.5,49741
PH-694714,Poco,Poco F6 Pro,2026,1022,84826,12,512,Google Tensor G4,Dimensity 9400,Immortalis-G925,5746,150,Yes,6.7,1290x2796,144,LTPO AMOLED,64,16,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,None,IP52,186,White,4.9,5270
PH-177305,Poco,Poco M6,2025,1269,105327,24,1024,Apple A18 Pro,Dimensity 9400,Apple GPU (5-core),6640,150,Yes,6.3,1800x3200,144,Super AMOLED,48,16,3,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 5,Under-display,IP52,167,Green,4.6,28567
PH-523329,Poco,Poco F5,2026,1406,116698,16,512,Snapdragon 8 Gen 3,Exynos 2500,Apple GPU (6-core),5330,80,Yes,6.7,1440x3120,120,Super AMOLED,64,20,4,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,None,None,189,Graphite,4.6,43937
PH-849632,Poco,Poco M6,2024,1743,144669,24,512,Apple A17 Pro,Snapdragon 8 Gen 3,Immortalis-G925,5973,100,Yes,6.7,1440x3120,144,OLED,48,12,4,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,None,IP52,150,Gray,4.9,31808
PH-255085,Poco,Poco F5,2025,1601,132883,24,512,Snapdragon 8 Gen 3,Exynos 2500,Adreno 750,5411,150,Yes,6.5,1440x3120,120,OLED,12,20,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.4,Wi-Fi 6,Rear-mounted,None,152,Midnight,4.8,3806
PH-957571,Poco,Poco M6,2025,1144,94952,16,1024,MediaTek Dimensity 9400,Dimensity 9400,Adreno 750,5921,80,Yes,6.5,1440x3200,144,Super AMOLED,50,8,4,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,None,IP52,191,Blue,4.9,38256
PH-325829,Poco,Poco F6 Pro,2025,1774,147242,12,256,Apple A17 Pro,Exynos 2500,Adreno 750,6553,80,Yes,6.6,1290x2796,144,OLED,12,8,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,None,IP67,162,Purple,4.4,47807
PH-214489,Poco,Poco F6 Pro,2025,1142,94786,12,1024,MediaTek Dimensity 9400,Exynos 2500,Adreno 750,6835,80,Yes,6.3,1800x3200,120,AMOLED,108,20,4,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Rear-mounted,IP68,192,Black,5.0,41301
PH-818589,Poco,Poco F5,2024,1267,105161,24,1024,Apple A18 Pro,Tensor G4,Adreno 750,6194,100,Yes,7.1,1800x3200,144,LTPO AMOLED,50,16,3,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,None,IP52,184,Silver,5.0,3093
PH-581450,Poco,Poco M6,2026,1607,133381,16,1024,MediaTek Dimensity 9400,Tensor G4,Apple GPU (6-core),5490,80,Yes,6.8,1440x3200,120,LTPO AMOLED,50,12,4,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,None,IP67,182,Gold,4.6,28124
